Unnamed: 0,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,Rush_Att,Rush_Yds,Rush_TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,Rush_Lng,Rec_Lng,FL,Rush_1D,Rush_YBC,Rush_YBC/Att,Rush_YAC,Rush_YAC/Att,Rush_BrkTkl,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
21.0,B.Irving,Tampa Bay Buccaneers,3,3,14,0,9,70,0,3,70,7.8,0,0.0,0,0.0,32,6,0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,922,Denver Broncos,1,Raymond James,outdoors,grass,85,59,5,10,Partly Cloudy
22.0,B.Mayfield,Tampa Bay Buccaneers,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,922,Denver Broncos,1,Raymond James,outdoors,grass,85,59,5,10,Partly Cloudy
23.0,J.McLaughlin,Denver Broncos,1,1,7,0,5,7,1,1,7,1.4,0,0.0,0,0.0,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,922,Tampa Bay Buccaneers,0,Raymond James,outdoors,grass,85,59,5,10,Partly Cloudy
24.0,J.Williams,Denver Broncos,4,4,29,0,5,12,0,0,12,2.4,0,0.0,0,0.0,5,11,1,0.0,0.0,0.0,0.0,0.0,0.0,51.0,922,Tampa Bay Buccaneers,0,Raymond James,outdoors,grass,85,59,5,10,Partly Cloudy
25.0,B.Nix,Denver Broncos,0,0,0,0,9,47,1,0,0,0.0,0,0.0,0,0.0,22,0,0,6.0,47.0,5.2,0.0,0.0,0.0,100.0,922,Tampa Bay Buccaneers,0,Raymond James,outdoors,grass,85,59,5,10,Partly Cloudy
26.0,J.Ford,Cleveland Browns,4,3,33,0,10,37,0,4,37,3.7,0,0.0,0,0.0,12,24,0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,922,New York Giants,1,Huntington Bank Field,outdoors,grass,80,54,6,2,Clear
27.0,D.Watson,Cleveland Browns,0,0,0,0,4,26,0,0,0,0.0,0,0.0,0,0.0,14,0,2,2.0,26.0,6.5,0.0,0.0,0.0,97.0,922,New York Giants,1,Huntington Bank Field,outdoors,grass,80,54,6,2,Clear
28.0,W.Robinson,New York Giants,8,7,61,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,922,Cleveland Browns,0,Huntington Bank Field,outdoors,grass,80,54,6,2,Clear
29.0,T.Tracy,New York Giants,2,2,17,0,5,23,0,1,23,4.6,0,0.0,0,0.0,6,12,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,922,Cleveland Browns,0,Huntington Bank Field,outdoors,grass,80,54,6,2,Clear
30.0,D.Singletary,New York Giants,4,4,43,0,16,65,1,4,65,4.1,0,0.0,0,0.0,43,23,1,0.0,0.0,0.0,0.0,0.0,0.0,68.0,922,Cleveland Browns,0,Huntington Bank Field,outdoors,grass,80,54,6,2,Clear
31.0,M.Nabers,New York Giants,12,8,78,2,2,4,0,1,4,2.0,0,0.0,0,0.0,2,28,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,922,Cleveland Browns,0,Huntington Bank Field,outdoors,grass,80,54,6,2,Clear
32.0,D.Jones,New York Giants,0,0,0,0,8,20,0,0,0,0.0,0,0.0,0,0.0,8,0,0,1.0,20.0,2.5,0.0,0.0,0.0,100.0,922,Cleveland Browns,0,Huntington Bank Field,outdoors,grass,80,54,6,2,Clear
33.0,A.Abdullah,Las Vegas Raiders,2,2,13,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,922,Carolina Panthers,1,Allegiant,indoors,grass,85,18,5,1,Clear
34.0,J.Meyers,Las Vegas Raiders,9,7,62,1,0,0,0,0,0,0.0,0,0.0,0,0.0,0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,922,Carolina Panthers,1,Allegiant,indoors,grass,85,18,5,1,Clear
35.0,A.Mattison,Las Vegas Raiders,3,3,37,0,3,7,1,1,7,2.3,0,0.0,0,0.0,3,22,0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,922,Carolina Panthers,1,Allegiant,indoors,grass,85,18,5,1,Clear
36.0,Z.White,Las Vegas Raiders,0,0,0,0,10,34,0,1,34,3.4,0,0.0,0,0.0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,922,Carolina Panthers,1,Allegiant,indoors,grass,85,18,5,1,Clear
37.0,G.Minshew,Las Vegas Raiders,0,0,0,0,3,14,0,0,0,0.0,0,0.0,0,0.0,10,0,0,1.0,14.0,4.7,0.0,0.0,0.0,80.0,922,Carolina Panthers,1,Allegiant,indoors,grass,85,18,5,1,Clear
38.0,J.Mingo,Carolina Panthers,4,3,18,0,1,2,0,0,2,2.0,0,0.0,0,0.0,2,15,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,922,Las Vegas Raiders,0,Allegiant,indoors,grass,85,18,5,1,Clear
39.0,M.Sanders,Carolina Panthers,2,2,13,0,7,17,1,1,17,2.4,0,0.0,0,0.0,6,11,0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,922,Las Vegas Raiders,0,Allegiant,indoors,grass,85,18,5,1,Clear
40.0,C.Hubbard,Carolina Panthers,5,5,55,1,21,114,0,7,114,5.4,0,0.0,0,0.0,14,20,0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,922,Las Vegas Raiders,0,Allegiant,indoors,grass,85,18,5,1,Clear
41.0,A.Dalton,Carolina Panthers,0,0,0,0,2,-2,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,-2.0,-1.0,0.0,0.0,0.0,100.0,922,Las Vegas Raiders,0,Allegiant,indoors,grass,85,18,5,1,Clear
42.0,G.Dortch,Arizona Cardinals,6,3,35,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,922,Detroit Lions,1,State Farm,indoors,grass,91,18,11,0,Mostly Cloudy
43.0,E.Demercado,Arizona Cardinals,0,0,0,0,2,7,0,0,7,3.5,0,0.0,0,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,922,Detroit Lions,1,State Farm,indoors,grass,91,18,11,0,Mostly Cloudy
44.0,J.Conner,Arizona Cardinals,1,1,8,0,9,17,0,0,17,1.9,0,0.0,0,0.0,7,8,0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,922,Detroit Lions,1,State Farm,indoors,grass,91,18,11,0,Mostly Cloudy
45.0,K.Murray,Arizona Cardinals,0,0,0,0,5,45,0,0,0,0.0,0,0.0,0,0.0,21,0,0,2.0,45.0,9.0,0.0,0.0,0.0,100.0,922,Detroit Lions,1,State Farm,indoors,grass,91,18,11,0,Mostly Cloudy
46.0,J.Williams,Detroit Lions,3,1,9,0,1,-7,0,0,-7,-7.0,0,0.0,0,0.0,-7,9,0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,922,Arizona Cardinals,0,State Farm,indoors,grass,91,18,11,0,Mostly Cloudy
47.0,J.Gibbs,Detroit Lions,0,0,20,1,16,83,0,4,83,5.2,0,0.0,0,0.0,18,20,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,922,Arizona Cardinals,0,State Farm,indoors,grass,91,18,11,0,Mostly Cloudy
48.0,D.Montgomery,Detroit Lions,3,3,17,0,23,105,1,7,105,4.6,0,0.0,0,0.0,16,9,0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,922,Arizona Cardinals,0,State Farm,indoors,grass,91,18,11,0,Mostly Cloudy
49.0,J.Goff,Detroit Lions,0,0,0,0,3,6,0,0,0,0.0,0,0.0,0,0.0,8,0,0,1.0,6.0,2.0,0.0,0.0,0.0,100.0,922,Arizona Cardinals,0,State Farm,indoors,grass,91,18,11,0,Mostly Cloudy
50.0,T.Burks,Tennessee Titans,3,1,9,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,922,Green Bay Packers,1,Nissan,outdoors,grass,88,59,11,24,Mostly Cloudy
51.0,C.Ridley,Tennessee Titans,3,1,9,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,922,Green Bay Packers,1,Nissan,outdoors,grass,88,59,11,24,Mostly Cloudy
52.0,T.Spears,Tennessee Titans,4,4,54,0,2,7,0,0,7,3.5,0,0.0,0,0.0,6,29,0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,922,Green Bay Packers,1,Nissan,outdoors,grass,88,59,11,24,Mostly Cloudy
53.0,T.Pollard,Tennessee Titans,4,3,15,0,6,14,0,1,14,2.3,0,0.0,0,0.0,4,12,0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,922,Green Bay Packers,1,Nissan,outdoors,grass,88,59,11,24,Mostly Cloudy
54.0,W.Levis,Tennessee Titans,0,0,0,0,3,12,0,0,0,0.0,0,0.0,0,0.0,8,0,1,2.0,12.0,4.0,0.0,0.0,0.0,100.0,922,Green Bay Packers,1,Nissan,outdoors,grass,88,59,11,24,Mostly Cloudy
55.0,J.Reed,Green Bay Packers,6,4,50,0,2,19,0,1,19,9.5,0,0.0,0,0.0,15,30,0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,922,Tennessee Titans,0,Nissan,outdoors,grass,88,59,11,24,Mostly Cloudy
56.0,J.Jacobs,Green Bay Packers,1,1,5,0,14,43,0,1,43,3.1,0,0.0,0,0.0,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,922,Tennessee Titans,0,Nissan,outdoors,grass,88,59,11,24,Mostly Cloudy
57.0,E.Wilson,Green Bay Packers,2,2,35,1,12,50,0,3,50,4.2,0,0.0,0,0.0,10,30,0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,922,Tennessee Titans,0,Nissan,outdoors,grass,88,59,11,24,Mostly Cloudy
58.0,M.Willis,Green Bay Packers,0,0,0,0,6,73,1,0,0,0.0,0,0.0,0,0.0,29,0,0,4.0,73.0,12.2,0.0,0.0,0.0,100.0,922,Tennessee Titans,0,Nissan,outdoors,grass,88,59,11,24,Mostly Cloudy
59.0,G.Pickens,Pittsburgh Steelers,7,5,57,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,27,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,922,Los Angeles Chargers,1,Acrisure,outdoors,grass,72,56,8,1,Clear
60.0,J.Warren,Pittsburgh Steelers,1,1,-4,0,3,5,0,1,5,1.7,0,0.0,0,0.0,3,-4,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,922,Los Angeles Chargers,1,Acrisure,outdoors,grass,72,56,8,1,Clear
61.0,C.Patterson,Pittsburgh Steelers,5,3,15,0,4,33,0,2,33,8.3,0,0.0,0,0.0,14,6,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,922,Los Angeles Chargers,1,Acrisure,outdoors,grass,72,56,8,1,Clear
62.0,N.Harris,Pittsburgh Steelers,5,5,16,0,18,70,0,3,70,3.9,0,0.0,0,0.0,21,8,0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,922,Los Angeles Chargers,1,Acrisure,outdoors,grass,72,56,8,1,Clear
63.0,J.Fields,Pittsburgh Steelers,0,0,0,0,6,6,1,0,0,0.0,0,0.0,0,0.0,5,0,0,1.0,6.0,1.0,0.0,0.0,0.0,100.0,922,Los Angeles Chargers,1,Acrisure,outdoors,grass,72,56,8,1,Clear
64.0,D.Davis,Los Angeles Chargers,0,0,0,0,1,8,0,0,0,0.0,0,0.0,0,0.0,8,0,0,1.0,8.0,8.0,0.0,0.0,0.0,20.0,922,Pittsburgh Steelers,0,Acrisure,outdoors,grass,72,56,8,1,Clear
65.0,G.Edwards,Los Angeles Chargers,0,0,0,0,3,9,0,0,9,3.0,0,0.0,0,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,922,Pittsburgh Steelers,0,Acrisure,outdoors,grass,72,56,8,1,Clear
66.0,J.Dobbins,Los Angeles Chargers,3,3,10,0,15,44,0,2,44,2.9,0,0.0,0,0.0,13,6,0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,922,Pittsburgh Steelers,0,Acrisure,outdoors,grass,72,56,8,1,Clear
67.0,J.Herbert,Los Angeles Chargers,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,922,Pittsburgh Steelers,0,Acrisure,outdoors,grass,72,56,8,1,Clear
68.0,Z.Charbonnet,Seattle Seahawks,4,3,16,0,18,91,2,6,91,5.1,0,0.0,0,0.0,13,8,0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,922,Miami Dolphins,1,Lumen Field,outdoors,turf,66,65,0,7,Clear
69.0,G.Smith,Seattle Seahawks,0,0,0,0,2,-2,0,0,0,0.0,0,0.0,0,0.0,-1,0,0,0.0,-2.0,-1.0,0.0,0.0,0.0,100.0,922,Miami Dolphins,1,Lumen Field,outdoors,turf,66,65,0,7,Clear
70.0,A.Ingold,Miami Dolphins,3,3,16,0,1,-2,0,0,-2,-2.0,0,0.0,0,0.0,-2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,922,Seattle Seahawks,0,Lumen Field,outdoors,turf,66,65,0,7,Clear
71.0,J.Waddle,Miami Dolphins,5,4,26,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,922,Seattle Seahawks,0,Lumen Field,outdoors,turf,66,65,0,7,Clear
72.0,T.Hill,Miami Dolphins,5,3,40,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,922,Seattle Seahawks,0,Lumen Field,outdoors,turf,66,65,0,7,Clear
73.0,J.Wilson,Miami Dolphins,0,0,0,0,3,14,0,0,14,4.7,0,0.0,0,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,922,Seattle Seahawks,0,Lumen Field,outdoors,turf,66,65,0,7,Clear
74.0,J.Wright,Miami Dolphins,0,0,0,0,2,17,0,0,0,0.0,0,0.0,0,0.0,9,0,0,0.0,17.0,8.5,0.0,0.0,0.0,21.0,922,Seattle Seahawks,0,Lumen Field,outdoors,turf,66,65,0,7,Clear
75.0,D.Achane,Miami Dolphins,5,3,28,0,11,30,0,2,30,2.7,0,0.0,0,0.0,13,22,0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,922,Seattle Seahawks,0,Lumen Field,outdoors,turf,66,65,0,7,Clear
76.0,T.Boyle,Miami Dolphins,0,0,0,0,1,6,0,0,0,0.0,0,0.0,0,0.0,6,0,0,0.0,6.0,6.0,0.0,0.0,0.0,43.0,922,Seattle Seahawks,0,Lumen Field,outdoors,turf,66,65,0,7,Clear
77.0,S.Thompson,Miami Dolphins,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,922,Seattle Seahawks,0,Lumen Field,outdoors,turf,66,65,0,7,Clear
78.0,B.Cooks,Dallas Cowboys,6,2,16,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,922,Baltimore Ravens,1,AT&amp;T,indoors,turf,91,41,6,11,Clear
79.0,C.Lamb,Dallas Cowboys,7,4,67,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,31,1,0.0,0.0,0.0,0.0,0.0,0.0,89.0,922,Baltimore Ravens,1,AT&amp;T,indoors,turf,91,41,6,11,Clear
80.0,K.Turpin,Dallas Cowboys,3,3,51,1,1,1,0,0,1,1.0,0,0.0,0,0.0,1,23,0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,922,Baltimore Ravens,1,AT&amp;T,indoors,turf,91,41,6,11,Clear
81.0,R.Dowdle,Dallas Cowboys,5,3,24,0,8,32,0,0,32,4.0,0,0.0,0,0.0,6,18,0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,922,Baltimore Ravens,1,AT&amp;T,indoors,turf,91,41,6,11,Clear
82.0,D.Prescott,Dallas Cowboys,0,0,0,0,2,7,1,0,0,0.0,0,0.0,0,0.0,6,0,0,1.0,7.0,3.5,0.0,0.0,0.0,100.0,922,Baltimore Ravens,1,AT&amp;T,indoors,turf,91,41,6,11,Clear
83.0,Z.Flowers,Baltimore Ravens,4,3,20,0,1,3,0,0,3,3.0,0,0.0,0,0.0,3,9,0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,922,Dallas Cowboys,0,AT&amp;T,indoors,turf,91,41,6,11,Clear
84.0,J.Hill,Baltimore Ravens,2,2,21,0,5,33,0,2,33,6.6,0,0.0,0,0.0,17,13,0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,922,Dallas Cowboys,0,AT&amp;T,indoors,turf,91,41,6,11,Clear
85.0,D.Henry,Baltimore Ravens,1,1,23,0,25,151,2,8,151,6.0,0,0.0,0,0.0,29,23,0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,922,Dallas Cowboys,0,AT&amp;T,indoors,turf,91,41,6,11,Clear
86.0,L.Jackson,Baltimore Ravens,0,0,0,0,14,87,1,0,0,0.0,0,0.0,0,0.0,16,0,0,6.0,87.0,6.2,0.0,0.0,0.0,100.0,922,Dallas Cowboys,0,AT&amp;T,indoors,turf,91,41,6,11,Clear
87.0,J.Nailor,Minnesota Vikings,4,3,31,1,1,3,0,1,3,3.0,0,0.0,0,0.0,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,922,Houston Texans,1,U.S. Bank,indoors,turf,66,50,13,0,Partly Cloudy
88.0,T.Chandler,Minnesota Vikings,0,0,0,0,7,13,0,0,13,1.9,0,0.0,0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,922,Houston Texans,1,U.S. Bank,indoors,turf,66,50,13,0,Partly Cloudy
89.0,A.Jones,Minnesota Vikings,6,5,46,1,19,102,0,4,102,5.4,0,0.0,0,0.0,39,20,0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,922,Houston Texans,1,U.S. Bank,indoors,turf,66,50,13,0,Partly Cloudy
90.0,S.Darnold,Minnesota Vikings,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,922,Houston Texans,1,U.S. Bank,indoors,turf,66,50,13,0,Partly Cloudy
91.0,D.Ogunbowale,Houston Texans,2,2,28,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,922,Minnesota Vikings,0,U.S. Bank,indoors,turf,66,50,13,0,Partly Cloudy
92.0,T.Dell,Houston Texans,6,5,62,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,922,Minnesota Vikings,0,U.S. Bank,indoors,turf,66,50,13,0,Partly Cloudy
93.0,C.Akers,Houston Texans,3,1,8,1,9,21,0,0,21,2.3,0,0.0,0,0.0,9,8,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,922,Minnesota Vikings,0,U.S. Bank,indoors,turf,66,50,13,0,Partly Cloudy
94.0,S.Diggs,Houston Texans,12,10,94,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,922,Minnesota Vikings,0,U.S. Bank,indoors,turf,66,50,13,0,Partly Cloudy
95.0,C.Stroud,Houston Texans,0,0,0,0,3,12,0,0,0,0.0,0,0.0,0,0.0,7,0,0,0.0,12.0,4.0,0.0,0.0,0.0,81.0,922,Minnesota Vikings,0,U.S. Bank,indoors,turf,66,50,13,0,Partly Cloudy
96.0,J.Taylor,Indianapolis Colts,2,1,25,0,23,110,2,6,110,4.8,0,0.0,0,0.0,29,25,0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,922,Chicago Bears,1,Lucas Oil,indoors,turf,71,77,7,64,Rain
97.0,A.Richardson,Indianapolis Colts,0,0,0,0,8,24,0,0,0,0.0,0,0.0,0,0.0,13,0,0,1.0,24.0,3.0,0.0,0.0,0.0,100.0,922,Chicago Bears,1,Lucas Oil,indoors,turf,71,77,7,64,Rain
98.0,D.Moore,Chicago Bears,10,8,78,0,1,-6,0,0,-6,-6.0,0,0.0,0,0.0,-6,44,0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,922,Indianapolis Colts,0,Lucas Oil,indoors,turf,71,77,7,64,Rain
99.0,R.Odunze,Chicago Bears,11,6,112,1,1,2,0,0,2,2.0,0,0.0,0,0.0,2,47,0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,922,Indianapolis Colts,0,Lucas Oil,indoors,turf,71,77,7,64,Rain
100.0,D.Swift,Chicago Bears,4,2,22,0,13,20,0,0,20,1.5,0,0.0,0,0.0,4,11,0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,922,Indianapolis Colts,0,Lucas Oil,indoors,turf,71,77,7,64,Rain
101.0,R.Johnson,Chicago Bears,5,4,32,0,8,30,0,3,30,3.8,0,0.0,0,0.0,9,11,0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,922,Indianapolis Colts,0,Lucas Oil,indoors,turf,71,77,7,64,Rain
102.0,C.Williams,Chicago Bears,0,0,0,0,1,8,0,0,0,0.0,0,0.0,0,0.0,8,0,1,1.0,8.0,8.0,0.0,0.0,0.0,100.0,922,Indianapolis Colts,0,Lucas Oil,indoors,turf,71,77,7,64,Rain
