,Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Over?,Under?,Prop Bets,Correct
94,B.Robinson o7.5 Rec Yds,ThePropfessor__duplicate,Atlanta Falcons,b.robinson,Los Angeles Chargers,1,1.0,1,1.0,1,1.0,1,38,0,37,0,Partly Cloudy,Mercedes-Benz,indoors,turf,-125.0,1.25,2.25,1.0,1,0,Rec_Yds,N
95,P.Washington u25.5 receiving yards,Rotowire Prizepicks,Jacksonville Jaguars,p.washington,Houston Texans,1,0.6666666666666666,1,0.3333333333333333,0,0.6,1,61,10,29,0,Clear,TIAA Bank,outdoors,grass,100.0,1.5,3.0,1.5,0,1,Rec_Yds,N
96,J.Cook o62.5 Rush Yds,moneylinewixted,Buffalo Bills,j.cook,San Francisco 49ers,1,0.5,0,0.3333333333333333,0,0.4,0,22,9,95,70,Definite Snow,Highmark,outdoors,turf,-120.0,1.2,2.2,1.0000000000000002,1,0,Rush_Yds,Y
97,K.Bourne o24.5 Rec Yds,Markus_Markets,New England Patriots,k.bourne,Indianapolis Colts,1,0.4285714285714285,0,1.0,1,0.6,1,36,8,40,1,Clear,Gillette,outdoors,turf,-110.0,1.0,1.9090909090909087,0.9090909090909092,1,0,Rec_Yds,Y
98,T.Hockenson o44.5 receiving yards,Rotowire Sleeper,Minnesota Vikings,t.hockenson,Arizona Cardinals,1,0.5,0,0.6666666666666666,1,0.5,0,17,7,64,9,Scattered Snow Showers,U.S. Bank,indoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,N
99,C.Stroud o10.5 Rush Yds,nick_giffen,Houston Texans,c.stroud,Jacksonville Jaguars,0,0.6666666666666666,1,0.6666666666666666,1,0.6,1,50,10,29,0,Clear,TIAA Bank,outdoors,grass,-110.0,1.1,2.1,1.0,1,0,Rush_Yds,N
100,A.Thielen o39.5 Rec Yds,Markus_Markets,Carolina Panthers,a.thielen,Tampa Bay Buccaneers,1,0.75,1,0.6666666666666666,1,0.75,1,49,8,40,0,Partly Cloudy,Bank of America,outdoors,grass,-110.0,1.0,1.9090909090909087,0.9090909090909092,1,0,Rec_Yds,Y
101,R.Wilson o29.5 Pass Att,convince_me,Pittsburgh Steelers,r.wilson,Cincinnati Bengals,0,0.2,0,0.3333333333333333,0,0.2,0,32,8,41,0,Partly Cloudy,Paycor,outdoors,turf,-125.0,1.0,1.8,0.8,1,0,Pass_Att,Y
102,D.Maye o220.5 Pass Yds,theprophunter0_,New England Patriots,d.maye,Indianapolis Colts,1,0.5,0,0.6666666666666666,1,0.4,0,36,8,40,1,Clear,Gillette,outdoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,1,0,pass yds,Y
103,K.Bourne o24.5 Rec Yds,theprophunter0_,New England Patriots,k.bourne,Indianapolis Colts,1,0.4285714285714285,0,1.0,1,0.6,1,36,8,40,1,Clear,Gillette,outdoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,1,0,Rec_Yds,Y
104,C.Stroud o10.5 Rush Yds,convince_me,Houston Texans,c.stroud,Jacksonville Jaguars,0,0.6666666666666666,1,0.6666666666666666,1,0.6,1,50,10,29,0,Clear,TIAA Bank,outdoors,grass,-120.0,1.0,1.8333333333333333,0.8333333333333335,1,0,Rush_Yds,N
105,Q.Johnston o0.5 rush_td+rec_td,TheTDShow,Los Angeles Chargers,q.johnston,Atlanta Falcons,0,0.5555555555555556,1,0.6666666666666666,1,0.6,1,38,0,37,0,Clear,Mercedes-Benz,indoors,turf,240.0,1.0,3.4,2.4,1,0,Rush_TD+Rec_TD,N
106,J.Taylor o0.5 rush_td+rec_td,daletanhardt_duplicate,Indianapolis Colts,j.taylor,New England Patriots,0,0.3333333333333333,0,0.0,0,0.2,0,34,9,40,1,Clear,Gillette,outdoors,turf,-105.0,2.0,3.9047619047619047,1.9047619047619049,1,0,Rush_TD+Rec_TD,Y
107,N.Collins o85.5 Rec Yds,theprophunter0_,Houston Texans,n.collins,Jacksonville Jaguars,0,0.7142857142857143,1,0.3333333333333333,0,0.6,1,50,11,29,0,Clear,TIAA Bank,outdoors,grass,-115.0,1.15,2.1499999999999995,0.9999999999999996,1,0,Rec_Yds,Y
108,C.McCaffrey o30.5 Rec Yds,JBBets1,San Francisco 49ers,c.mccaffrey,Buffalo Bills,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,22,9,95,70,Definite Snow,Highmark,outdoors,turf,-113.0,1.0,1.8849557522123888,0.8849557522123894,1,0,Rec_Yds,N
109,J.Taylor o0.5 rush_td+rec_td,shadybiev_duplicate,Indianapolis Colts,j.taylor,New England Patriots,0,0.3333333333333333,0,0.0,0,0.2,0,35,8,40,1,Clear,Gillette,outdoors,turf,-110.0,1.1,2.1,1.0,1,0,Rush_TD+Rec_TD,Y
110,J.Taylor o0.5 rush_td+rec_td,shadybiev_duplicate,Houston Texans,j.taylor,Jacksonville Jaguars,0,0.0,0,0.0,0,0.0,0,35,8,40,1,Clear,Gillette,outdoors,turf,-110.0,1.1,2.1,1.0,1,0,Rush_TD+Rec_TD,Y
111,T.Spears o35.5 rushing + receiving yards,Rotowire Sleeper,Tennessee Titans,t.spears,Washington Commanders,0,0.4285714285714285,0,0.3333333333333333,0,0.6,1,33,0,41,3,Overcast,FedExField,outdoors,grass,100.0,1.5,3.0,1.5,1,0,rushing + receiving yards,N
112,T.Spears o20.5 rushing yards,Rotowire Sleeper,Tennessee Titans,t.spears,Washington Commanders,0,0.5714285714285714,1,0.6666666666666666,1,0.6,1,35,0,41,3,Overcast,FedExField,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Rush_Yds,N
113,T.McBride o5.5 Recs,KyleJustBets,Arizona Cardinals,t.mcbride,Minnesota Vikings,0,0.5,0,0.3333333333333333,0,0.4,0,10,10,64,9,Mostly Cloudy,U.S. Bank,indoors,turf,-138.0,0.75,1.2934782608695654,0.5434782608695654,1,0,Rec,Y
114,C.Stover o11.5 Rec Yds,KyleJustBets,Houston Texans,c.stover,Jacksonville Jaguars,0,0.6,1,0.6666666666666666,1,0.6,1,53,8,29,0,Clear,TIAA Bank,outdoors,grass,-110.0,0.65,1.240909090909091,0.5909090909090909,1,0,Rec_Yds,N
115,C.Stover o24.5 Rec Yds,KyleJustBets,Houston Texans,c.stover,Jacksonville Jaguars,0,0.2,0,0.3333333333333333,0,0.2,0,53,8,29,0,Clear,TIAA Bank,outdoors,grass,200.0,0.2,0.6000000000000001,0.4000000000000001,1,0,Rec_Yds,N
116,J.Mixon o104.5 Rush + Rec Yds,KyleJustBets,Houston Texans,j.mixon,Jacksonville Jaguars,0,0.6666666666666666,1,0.3333333333333333,0,0.6,1,53,8,29,0,Clear,TIAA Bank,outdoors,grass,-115.0,0.85,1.5891304347826083,0.7391304347826085,1,0,Rush_Yds+Rec_Yds,Y
117,C.McCaffrey o86.5 Rush + Rec Yds,KyleJustBets,San Francisco 49ers,c.mccaffrey,Buffalo Bills,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,22,9,95,70,Definite Snow,Highmark,outdoors,turf,-115.0,0.85,1.5891304347826083,0.7391304347826085,1,0,Rush_Yds+Rec_Yds,N
118,J.Daniels o43.5 Rush Yds,sandyplashkes,Washington Commanders,j.daniels,Tennessee Titans,1,0.5833333333333334,1,0.3333333333333333,0,0.4,0,35,7,41,3,Overcast,FedExField,outdoors,grass,-112.0,1.12,2.12,1.0,1,0,Rush_Yds,N
119,C.McCaffrey o97.5 rushing + receiving yards,Rotowire Sleeper,San Francisco 49ers,c.mccaffrey,Buffalo Bills,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,22,9,95,70,Definite Snow,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,rushing + receiving yards,N
120,J.Taylor o0.5 rush_td+rec_td,JBBets1_duplicate,Indianapolis Colts,j.taylor,New England Patriots,0,0.3333333333333333,0,0.0,0,0.2,0,37,9,40,1,Clear,Gillette,outdoors,turf,-115.0,1.0,1.869565217391304,0.8695652173913042,1,0,Rush_TD+Rec_TD,Y
121,J.Allen o217.5 passing yards,Rotowire Prizepicks,Buffalo Bills,j.allen,San Francisco 49ers,1,0.6363636363636364,1,1.0,1,1.0,1,22,9,95,70,Definite Snow,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Pass_Yds,N
122,B.Young o201.5 passing yards,Rotowire Sleeper,Carolina Panthers,b.young,Tampa Bay Buccaneers,1,0.3333333333333333,0,0.3333333333333333,0,0.4,0,49,7,36,0,Partly Cloudy,Bank of America,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Pass_Yds,Y
123,T.Tremble o18.5 receiving yards,Rotowire Sleeper,Carolina Panthers,t.tremble,Tampa Bay Buccaneers,1,0.4,0,0.0,0,0.4,0,49,7,36,0,Partly Cloudy,Bank of America,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
124,R.White o16.5 receiving yards,Rotowire Sleeper,Tampa Bay Buccaneers,r.white,Carolina Panthers,0,0.6,1,0.3333333333333333,0,0.6,1,49,7,36,0,Partly Cloudy,Bank of America,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Rec_Yds,N
125,T.Tremble o18.5 receiving yards,Rotowire Prizepicks,Carolina Panthers,t.tremble,Tampa Bay Buccaneers,1,0.4,0,0.0,0,0.4,0,49,7,36,0,Partly Cloudy,Bank of America,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
126,R.Bateman o33.5 receiving yards,Rotowire Sleeper,Baltimore Ravens,r.bateman,Philadelphia Eagles,1,0.5833333333333334,1,0.6666666666666666,1,0.4,0,40,7,46,12,Mostly Cloudy,M&amp;T Bank,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Rec_Yds,X
127,G.Kittle o44.5 receiving yards,Rotowire Prizepicks,San Francisco 49ers,g.kittle,Buffalo Bills,0,0.8888888888888888,1,1.0,1,1.0,1,22,9,95,66,Definite Snow,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,N
128,B.Robinson o24.5 Rec Yds,JBBets1_duplicate,Atlanta Falcons,b.robinson,Los Angeles Chargers,1,0.7272727272727273,1,1.0,1,1.0,1,48,5,37,0,Clear,Mercedes-Benz,indoors,turf,-150.0,0.67,1.1166666666666667,0.4466666666666666,1,0,Rec_Yds,N
129,B.Purdy o216.5 passing yards,Rotowire Prizepicks,San Francisco 49ers,b.purdy,Buffalo Bills,0,0.8,1,0.6666666666666666,1,0.6,1,22,9,95,66,Snow,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Pass_Yds,N
130,B.Irving o0.5 rush_td+rec_td,shadybiev,Tampa Bay Buccaneers,b.irving,Carolina Panthers,0,0.4545454545454545,0,0.6666666666666666,1,0.6,1,52,7,36,0,Partly Cloudy,Bank of America,outdoors,grass,100.0,2.0,4.0,2.0,1,0,Rush_TD+Rec_TD,Y
131,J.Allen o219.5 passing yards,Rotowire Prizepicks,Buffalo Bills,j.allen,San Francisco 49ers,1,0.6363636363636364,1,1.0,1,1.0,1,22,9,95,66,Snow,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Pass_Yds,N
132,J.Allen o218.5 passing yards,Rotowire Prizepicks,Buffalo Bills,j.allen,San Francisco 49ers,1,0.6363636363636364,1,1.0,1,1.0,1,22,9,95,66,Snow,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Pass_Yds,N
133,D.Samuel o39.5 receiving yards,Rotowire Sleeper,San Francisco 49ers,d.samuel,Buffalo Bills,0,0.6666666666666666,1,0.3333333333333333,0,0.6,1,22,9,95,66,Snow,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,N
134,D.Samuel o38.5 receiving yards,Rotowire Prizepicks,San Francisco 49ers,d.samuel,Buffalo Bills,0,0.6666666666666666,1,0.3333333333333333,0,0.6,1,22,9,95,66,Snow,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,N
135,J.Cook o62.5 rushing yards,Rotowire Prizepicks,Buffalo Bills,j.cook,San Francisco 49ers,1,0.5,0,0.3333333333333333,0,0.4,0,22,9,95,66,Snow,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rush_Yds,Y
136,C.McCaffrey o100.5 rushing + receiving yards,Rotowire Prizepicks,San Francisco 49ers,c.mccaffrey,Buffalo Bills,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,22,9,95,66,Snow,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,rushing + receiving yards,N
137,J.Allen o220.5 passing yards,Rotowire Prizepicks,Buffalo Bills,j.allen,San Francisco 49ers,1,0.6363636363636364,1,1.0,1,1.0,1,22,9,95,66,Snow,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Pass_Yds,N
138,R.Pearsall o17.5 Rec Yds,The_Oddsmaker,San Francisco 49ers,r.pearsall,Buffalo Bills,0,0.75,1,0.6666666666666666,1,0.75,1,22,9,95,66,Snow,Highmark,outdoors,turf,-110.0,1.1,2.1,1.0,1,0,Rec_Yds,N
139,J.Allen o221.5 passing yards,Rotowire Sleeper,Buffalo Bills,j.allen,San Francisco 49ers,1,0.6363636363636364,1,1.0,1,1.0,1,22,9,95,66,Snow,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Pass_Yds,N
140,J.Cook o14.5 Rush Att,ThePropfessor_,Buffalo Bills,j.cook,San Francisco 49ers,1,0.4,0,0.3333333333333333,0,0.4,0,22,9,95,66,Snow,Highmark,outdoors,turf,-109.0,1.09,2.0900000000000003,1.0000000000000002,1,0,Rush_Att,N
141,J.Jennings o50.5 receiving yards,Rotowire Prizepicks,San Francisco 49ers,j.jennings,Buffalo Bills,0,0.5555555555555556,1,0.6666666666666666,1,0.4,0,22,9,95,66,Snow,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
142,D.Knox o24.5 receiving yards,Rotowire Sleeper,Buffalo Bills,d.knox,San Francisco 49ers,1,0.3333333333333333,0,0.6666666666666666,1,0.6,1,31,14,95,66,Overcast,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Rec_Yds,Y
143,J.Allen o262.5 Pass + Rush Yds,PlayerPropSavant,Buffalo Bills,j.allen,San Francisco 49ers,1,0.5454545454545454,1,0.6666666666666666,1,0.8,1,31,14,95,66,Mostly Cloudy,Highmark,outdoors,turf,-115.0,1.15,2.1499999999999995,0.9999999999999996,1,0,Pass_Yds+Rush_Yds,N
144,J.Allen o235.5 passing yards,Rotowire Prizepicks,Buffalo Bills,j.allen,San Francisco 49ers,1,0.4545454545454545,0,0.6666666666666666,1,0.8,1,31,14,95,66,Mostly Cloudy,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Pass_Yds,N
145,B.Purdy o224.5 passing yards,Rotowire Prizepicks,San Francisco 49ers,b.purdy,Buffalo Bills,0,0.8,1,0.6666666666666666,1,0.6,1,31,14,95,66,Mostly Cloudy,Highmark,outdoors,turf,100.0,1.5,3.0,1.5,1,0,Pass_Yds,N
146,J.Hurts o211.5 passing yards,Rotowire Prizepicks,Philadelphia Eagles,j.hurts,Baltimore Ravens,0,0.5454545454545454,1,0.3333333333333333,0,0.6,1,41,7,46,12,Mostly Cloudy,M&amp;T Bank,outdoors,grass,100.0,1.5,3.0,1.5,1,0,Pass_Yds,N
