,Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Over?,Under?,Prop Bets,Correct
14,K.Pitts o0.5 rush_td+rec_td,cowhitchurch,Atlanta Falcons,k.pitts,Philadelphia Eagles,0,1.0,1,1.0,1,1.0,1,69,7,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,276,0.5,1.88,1.38,1,0,Rush_TD+Rec_TD,N
15,K.Gainwell u12.5 Rush Yds,MoneylineHacks,Philadelphia Eagles,k.gainwell,Atlanta Falcons,1,1.0,1,1.0,1,1.0,1,69,7,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-110,1.0,1.9090909090909087,0.9090909090909092,0,1,Rush_Yds,Y
16,D.Mooney u39.5 receiving yards,Rotowire Prizepicks,Atlanta Falcons,d.mooney,Philadelphia Eagles,0,1.0,1,1.0,1,1.0,1,69,7,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,100,1.5,3.0,1.5,0,1,Rec_Yds,N
17,S.Barkley o17.5 Rush Att,PropBetGuy,Philadelphia Eagles,s.barkley,Atlanta Falcons,1,1.0,1,1.0,1,1.0,1,69,7,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-120,1.2,2.2,1.0000000000000002,1,0,Rush_Att,Y
18,K.Pitts u18.5 Longest Reception,PropBetGuy,Atlanta Falcons,k.pitts,Philadelphia Eagles,0,1.0,1,1.0,1,1.0,1,69,7,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-114,1.14,2.14,0.9999999999999998,0,1,Rec_Lng,Y
19,S.Barkley o17.5 Rush Att,Markus_Markets,Philadelphia Eagles,s.barkley,Atlanta Falcons,1,1.0,1,1.0,1,1.0,1,69,7,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-125,1.0,1.8,0.8,1,0,Rush_Att,Y
20,S.Barkley o99.5 rushing + receiving yards,Rotowire Prizepicks,Philadelphia Eagles,s.barkley,Atlanta Falcons,1,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,100,1.5,3.0,1.5,1,0,rushing + receiving yards,Y
21,J.Hurts u41.5 rushing yards,Rotowire Prizepicks,Philadelphia Eagles,j.hurts,Atlanta Falcons,1,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,100,1.5,3.0,1.5,0,1,Rush_Yds,N
22,D.Goedert u43.5 Rec Yds,GDAWG5000,Philadelphia Eagles,d.goedert,Atlanta Falcons,1,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-110,0.55,1.05,0.5,0,1,Rec_Yds,Y
23,D.Goedert u43.5 Rec Yds,The_Oddsmaker,Philadelphia Eagles,d.goedert,Atlanta Falcons,1,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-110,1.1,2.1,1.0,0,1,Rec_Yds,Y
24,D.Goedert u45.5 Rec Yds,cowhitchurch,Philadelphia Eagles,d.goedert,Atlanta Falcons,1,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-115,1.15,2.1499999999999995,0.9999999999999996,0,1,Rec_Yds,Y
25,K.Pitts o0.5 rush_td+rec_td,GreenDotDaily,Atlanta Falcons,k.pitts,Philadelphia Eagles,0,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,250,0.5,1.75,1.25,1,0,Rush_TD+Rec_TD,N
26,D.Goedert u43.5 Rec Yds,GreenDotDaily,Philadelphia Eagles,d.goedert,Atlanta Falcons,1,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-110,1.0,1.9090909090909087,0.9090909090909092,0,1,Rec_Yds,Y
27,D.Mooney u36.5 Rec Yds,GreenDotDaily,Atlanta Falcons,d.mooney,Philadelphia Eagles,0,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-109,0.5,0.9587155963302753,0.4587155963302752,0,1,Rec_Yds,N
28,K.Gainwell u9.5 Rush Yds,GreenDotDaily,Philadelphia Eagles,k.gainwell,Atlanta Falcons,1,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-129,0.5,0.8875968992248062,0.3875968992248062,0,1,Rush_Yds,Y
29,S.Barkley o17.5 Rec Yds,CroweRadio,Philadelphia Eagles,s.barkley,Atlanta Falcons,1,1.0,1,1.0,1,1.0,1,70,6,73,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-110,0.25,0.4772727272727273,0.2272727272727273,1,0,Rec_Yds,Y
30,R.McCloud o24.5 Receiving Yards,JBBets1,Atlanta Falcons,r.mccloud,Philadelphia Eagles,0,1.0,1,1.0,1,1.0,1,71,8,73,1,Overcast,Lincoln Financial Field,outdoors,grass,-150,1.0,1.6666666666666663,0.6666666666666665,1,0,Rec_Yds,Y
31,K.Pitts o0.5 rush_td+rec_td,charliedisturco,Atlanta Falcons,k.pitts,Philadelphia Eagles,0,1.0,1,1.0,1,1.0,1,71,8,73,1,Overcast,Lincoln Financial Field,outdoors,grass,240,0.15,0.51,0.36,1,0,Rush_TD+Rec_TD,N
32,K.Cousins o0.5 Int,KyleJustBets,Atlanta Falcons,k.cousins,Philadelphia Eagles,0,1.0,1,1.0,1,1.0,1,71,8,73,1,Overcast,Lincoln Financial Field,outdoors,grass,-145,1.0,1.6896551724137931,0.6896551724137931,1,0,Int,N
33,K.Cousins u0.5 Rush Yds,Proptology,Atlanta Falcons,k.cousins,Philadelphia Eagles,0,1.0,1,1.0,1,1.0,1,71,8,73,1,Overcast,Lincoln Financial Field,outdoors,grass,-115,1.15,2.1499999999999995,0.9999999999999996,0,1,Rush_Yds,Y
