Unnamed: 0,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,Rec_1D,Rec_YBC,Rec_YBC/R,Rec_YAC,Rec_YAC/R,ADOT,Rec_BrkTkl,Rec_Rec/Br,Drop,Drop%,Rat,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Rec_Lng,FL,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
10.0,L.McCaffrey,Washington Commanders,3,3,44,0,2.0,27.0,9.0,17.0,5.7,9.0,0.0,0.0,0,0.0,118.7,0,0,0,0,30,0,0,0,0.0,0,0.0,0,0.0,34.0,923,Cincinnati Bengals,0,Paycor,outdoors,turf,70,71,0,67,Rain
11.0,T.McLaurin,Washington Commanders,6,4,100,1,4.0,89.0,22.3,11.0,2.8,24.7,0.0,0.0,0,0.0,149.3,0,0,0,0,55,0,0,0,0.0,0,0.0,0,0.0,85.0,923,Cincinnati Bengals,0,Paycor,outdoors,turf,70,71,0,67,Rain
12.0,B.Robinson,Washington Commanders,1,1,4,0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0,0.0,83.3,0,33,1,7,4,0,0,-5,-5.0,9,9.0,0,0.0,76.0,923,Cincinnati Bengals,0,Paycor,outdoors,turf,70,71,0,67,Rain
13.0,A.Ekeler,Washington Commanders,2,2,22,0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0,0.0,112.5,0,35,1,24,14,0,2,-5,-2.5,27,13.5,0,0.0,22.0,923,Cincinnati Bengals,0,Paycor,outdoors,turf,70,71,0,67,Rain
14.0,M.Valdes-Scantling,Buffalo Bills,2,1,7,0,0.0,6.0,6.0,1.0,1.0,7.5,0.0,0.0,0,0.0,58.3,0,0,0,0,7,0,0,0,0.0,0,0.0,0,0.0,77.0,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
15.0,D.Knox,Buffalo Bills,2,1,7,0,0.0,4.0,4.0,3.0,3.0,2.0,0.0,0.0,0,0.0,58.3,0,0,0,0,7,0,0,0,0.0,0,0.0,0,0.0,52.0,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
16.0,M.Hollins,Buffalo Bills,2,1,16,0,1.0,6.0,6.0,10.0,10.0,18.5,0.0,0.0,0,0.0,77.1,0,0,0,0,16,0,0,0,0.0,0,0.0,0,0.0,72.0,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
17.0,C.Samuel,Buffalo Bills,3,3,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,97.2,0,0,0,0,10,0,1,0,0.0,22,7.3,0,0.0,27.0,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
18.0,K.Coleman,Buffalo Bills,1,1,24,1,1.0,19.0,19.0,5.0,5.0,19.0,0.0,0.0,0,0.0,158.3,0,0,0,0,24,0,0,0,0.0,0,0.0,0,0.0,31.0,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
19.0,D.Kincaid,Buffalo Bills,5,3,41,1,2.0,24.0,8.0,17.0,5.7,8.8,0.0,0.0,0,0.0,125.8,0,0,0,0,28,0,0,0,0.0,0,0.0,0,0.0,53.0,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
20.0,K.Shakir,Buffalo Bills,6,6,72,1,0.0,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0,0.0,156.2,0,0,0,0,27,0,5,-4,-0.7,76,12.7,0,0.0,55.0,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
21.0,T.Johnson,Buffalo Bills,3,3,28,1,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,0,0.0,145.1,0,18,0,18,16,0,2,23,7.7,5,1.7,0,0.0,28.0,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
22.0,J.Cook,Buffalo Bills,5,4,48,0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0,0.0,106.7,0,39,1,13,19,0,3,8,2.0,40,10.0,0,0.0,50.0,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
23.0,L.Farrell,Jacksonville Jaguars,2,1,1,0,0.0,1.0,1.0,0.0,0.0,2.5,0.0,0.0,0,0.0,56.2,0,0,0,0,1,0,0,0,0.0,0,0.0,0,0.0,38.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
24.0,B.Strange,Jacksonville Jaguars,5,2,12,1,1.0,8.0,4.0,4.0,2.0,7.8,0.0,0.0,0,0.0,87.5,0,0,0,0,6,0,0,0,0.0,0,0.0,0,0.0,70.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
25.0,G.Davis,Jacksonville Jaguars,6,2,18,0,1.0,19.0,9.5,-1.0,-0.5,9.0,0.0,0.0,0,0.0,42.4,0,0,0,0,13,0,0,0,0.0,0,0.0,0,0.0,76.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
26.0,P.Washington,Jacksonville Jaguars,3,2,18,0,0.0,18.0,9.0,0.0,0.0,9.3,0.0,0.0,0,0.0,82.6,0,0,0,0,12,0,0,0,0.0,0,0.0,0,0.0,31.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
27.0,B.Thomas,Jacksonville Jaguars,9,5,48,0,3.0,17.0,3.4,31.0,6.2,8.0,0.0,0.0,0,0.0,31.0,0,0,0,0,16,0,0,0,0.0,0,0.0,0,0.0,73.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
28.0,C.Kirk,Jacksonville Jaguars,10,8,79,0,5.0,58.0,7.3,21.0,2.6,7.6,0.0,0.0,0,0.0,99.6,0,0,0,0,24,0,0,0,0.0,0,0.0,0,0.0,73.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
29.0,T.Etienne,Jacksonville Jaguars,6,4,17,0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0,0.0,70.1,0,68,0,22,8,0,0,10,2.5,7,1.8,0,0.0,69.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
0.0,T.Scott,Washington Commanders,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,118.7,0,0,0,0,1,0,1,1,1.0,0,0.0,0,0.0,2.0,923,Cincinnati Bengals,0,Paycor,outdoors,turf,70,71,0,67,Rain
0.0,J.McNichols,Washington Commanders,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1,0,1,0,0,0,0,0.0,0,0.0,0,0.0,14.0,923,Cincinnati Bengals,0,Paycor,outdoors,turf,70,71,0,67,Rain
0.0,R.Davis,Buffalo Bills,1,1,1,0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0,0.0,79.2,7,22,1,10,1,0,0,-7,-7.0,8,8.0,0,0.0,19.0,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
0.0,D.Duvernay,Jacksonville Jaguars,1,1,-1,0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0,0.0,79.2,0,0,0,0,-1,0,0,-3,-3.0,2,2.0,0,0.0,15.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
0.0,J.Deguara,Jacksonville Jaguars,1,1,8,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,100.0,0,0,0,0,8,0,0,2,2.0,6,6.0,0,0.0,15.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
0.0,T.Bigsby,Jacksonville Jaguars,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,9,0,7,0,0,0,0,0.0,0,0.0,0,0.0,13.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
0.0,D.Johnson,Jacksonville Jaguars,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,39.6,2,12,0,11,0,0,0,0,0.0,0,0.0,0,0.0,17.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
0.0,M.Jones,Jacksonville Jaguars,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
0.0,J.Burrow,Cincinnati Bengals,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,923,Washington Commanders,1,Paycor,outdoors,turf,70,71,0,67,Rain
0.0,J.Allen,Buffalo Bills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
0.0,M.Trubisky,Buffalo Bills,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,923,Jacksonville Jaguars,1,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
0.0,T.Lawrence,Jacksonville Jaguars,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,923,Buffalo Bills,0,Highmark,outdoors,turf,68,90,7,29,Mostly Cloudy
0.0,J.Daniels,Washington Commanders,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,923,Cincinnati Bengals,0,Paycor,outdoors,turf,70,71,0,67,Rain
