Unnamed: 0,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Rat,Rush_Yds,Rush_TD,Rush_Lng,Rec_Lng,FL,Rec_1D,Rec_YBC,Rec_YBC/R,Rec_YAC,Rec_YAC/R,Rec_BrkTkl,Rec_Rec/Br,Rush_Att,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
10.0,C.Stover,Houston Texans,2,2,15,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,97.9,0,0,0,12,0,1.0,0.0,0.0,15.0,7.5,0.0,0.0,0,45.0,1118,Dallas Cowboys,0,AT&amp;T,indoors,turf,65,56,5,0,Clear
11.0,D.Schultz,Houston Texans,7,5,33,0,0,0,0.0,0,0.0,4.0,0,0.0,0,0.0,81.2,0,0,0,12,0,2.0,19.0,3.8,14.0,2.8,0.0,0.0,0,75.0,1118,Dallas Cowboys,0,AT&amp;T,indoors,turf,65,56,5,0,Clear
12.0,J.Metchie,Houston Texans,3,3,33,0,0,0,0.0,0,0.0,5.3,0,0.0,0,0.0,112.5,0,0,0,16,0,2.0,16.0,5.3,17.0,5.7,0.0,0.0,0,61.0,1118,Dallas Cowboys,0,AT&amp;T,indoors,turf,65,56,5,0,Clear
13.0,N.Collins,Houston Texans,7,4,54,0,0,0,0.0,0,0.0,8.4,0,0.0,0,0.0,42.3,0,0,0,33,0,2.0,18.0,4.5,36.0,9.0,0.0,0.0,0,47.0,1118,Dallas Cowboys,0,AT&amp;T,indoors,turf,65,56,5,0,Clear
14.0,T.Dell,Houston Texans,7,4,54,0,3,40,10.0,14,3.5,9.6,0,0.0,0,0.0,81.8,4,0,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64.0,1118,Dallas Cowboys,0,AT&amp;T,indoors,turf,65,56,5,0,Clear
15.0,J.Mixon,Houston Texans,4,2,44,0,2,0,0.0,44,22.0,-0.8,0,0.0,0,0.0,89.6,109,3,45,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,81.0,1118,Dallas Cowboys,0,AT&amp;T,indoors,turf,65,56,5,0,Clear
0.0,J.Thomas,Dallas Cowboys,1,1,4,0,0,4,4.0,0,0.0,4.0,0,0.0,0,0.0,83.3,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
0.0,J.Ferguson,Dallas Cowboys,1,1,11,0,1,3,3.0,8,8.0,3.0,0,0.0,0,0.0,112.5,0,0,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
0.0,D.Vaughn,Dallas Cowboys,2,1,4,0,0,2,2.0,2,2.0,-1.0,0,0.0,0,0.0,56.2,13,0,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,19.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
0.0,D.Ogunbowale,Houston Texans,1,1,11,0,0,-3,-3.0,14,14.0,-3.0,0,0.0,0,0.0,112.5,0,0,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.0,1118,Dallas Cowboys,0,AT&amp;T,indoors,turf,65,56,5,0,Clear
0.0,D.Pierce,Houston Texans,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,1118,Dallas Cowboys,0,AT&amp;T,indoors,turf,65,56,5,0,Clear
0.0,C.Rush,Dallas Cowboys,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1118,Houston Texans,1,AT&amp;T,indoors,turf,65,56,5,0,Clear
0.0,C.Stroud,Houston Texans,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1118,Dallas Cowboys,0,AT&amp;T,indoors,turf,65,56,5,0,Clear
