Unnamed: 0,Name,Team,Tgt,Rec,Rec_Yds,Rec_TD,Rec_1D,Rec_YBC,Rec_YBC/R,Rec_YAC,Rec_YAC/R,ADOT,Rec_BrkTkl,Rec_Rec/Br,Drop,Drop%,Rat,Rush_Att,Rush_Yds,Rush_TD,Rush_Lng,Rec_Lng,FL,1D,YBC,YBC/R,YAC,YAC/R,BrkTkl,Rec/Br,Pct,Date,Opponent,Hmcrt_adv,Stadium,Roof,Surface,Temperature,Humidity,Wind,Precipitation,Forecast
10.0,N.Harris,Pittsburgh Steelers,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0,0.0,39.6,0,42,0,11,0,0,0,0,0.0,0,0.0,0,0.0,28.0,1221,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,36,39,19,1,Snow
11.0,J.Warren,Pittsburgh Steelers,5,5,44,0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0,0.0,103.3,0,48,0,11,13,0,3,7,1.4,37,7.4,0,0.0,67.0,1221,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,36,39,19,1,Snow
12.0,J.Watson,Kansas City Chiefs,1,0,0,0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0,0.0,39.6,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,53.0,1221,Houston Texans,1,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
13.0,J.Smith-Schuster,Kansas City Chiefs,1,0,0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0.0,39.6,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,36.0,1221,Houston Texans,1,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
14.0,N.Gray,Kansas City Chiefs,1,1,10,0,0.0,6.0,6.0,4.0,4.0,6.0,0.0,0.0,0,0.0,108.3,0,0,0,0,10,0,0,0,0.0,0,0.0,0,0.0,49.0,1221,Houston Texans,1,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
15.0,T.Kelce,Kansas City Chiefs,7,5,30,0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0,0.0,79.5,0,0,0,0,14,0,2,27,5.4,3,0.6,0,0.0,88.0,1221,Houston Texans,1,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
16.0,D.Hopkins,Kansas City Chiefs,4,4,37,0,3.0,31.0,7.8,6.0,1.5,7.8,0.0,0.0,0,0.0,105.2,0,0,0,0,15,0,0,0,0.0,0,0.0,0,0.0,49.0,1221,Houston Texans,1,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
17.0,M.Brown,Kansas City Chiefs,8,5,45,0,2.0,10.0,2.0,35.0,7.0,7.1,0.0,0.0,0,0.0,77.6,0,0,0,0,20,0,0,0,0.0,0,0.0,0,0.0,27.0,1221,Houston Texans,1,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
18.0,X.Worthy,Kansas City Chiefs,11,7,65,1,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0,0.0,110.0,0,10,0,7,19,0,4,8,1.1,57,8.1,0,0.0,80.0,1221,Houston Texans,1,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
19.0,I.Pacheco,Kansas City Chiefs,2,1,-1,0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0,0.0,56.2,0,26,0,8,0,0,0,-5,-5.0,4,4.0,0,0.0,35.0,1221,Houston Texans,1,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
20.0,K.Hunt,Kansas City Chiefs,3,2,24,0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,91.0,0,55,1,20,17,0,1,-3,-1.5,27,13.5,0,0.0,43.0,1221,Houston Texans,1,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
21.0,P.Mahomes,Kansas City Chiefs,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,33,1,15,0,0,0,0,0.0,0,0.0,0,0.0,100.0,1221,Houston Texans,1,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
22.0,D.Ogunbowale,Houston Texans,2,0,0,0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0,0.0,39.6,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,27.0,1221,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
23.0,X.Hutchinson,Houston Texans,1,1,8,0,1.0,6.0,6.0,2.0,2.0,6.0,0.0,0.0,0,0.0,100.0,0,0,0,0,8,0,0,0,0.0,0,0.0,0,0.0,58.0,1221,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
24.0,R.Woods,Houston Texans,6,3,19,0,1.0,1.0,0.3,18.0,6.0,12.7,0.0,0.0,0,0.0,56.9,0,0,0,0,17,0,0,0,0.0,0,0.0,0,0.0,58.0,1221,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
25.0,D.Schultz,Houston Texans,8,5,45,1,2.0,15.0,3.0,30.0,6.0,5.5,0.0,0.0,0,0.0,117.2,0,0,0,0,24,0,0,0,0.0,0,0.0,0,0.0,81.0,1221,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
26.0,N.Collins,Houston Texans,10,7,60,0,3.0,42.0,6.0,18.0,2.6,9.3,0.0,0.0,0,0.0,45.8,0,0,0,0,30,0,0,0,0.0,0,0.0,0,0.0,85.0,1221,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
27.0,T.Dell,Houston Texans,7,6,98,1,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0,0.0,158.3,0,0,0,0,30,0,6,88,14.7,10,1.7,0,0.0,51.0,1221,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
28.0,J.Mixon,Houston Texans,2,1,14,0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0,0.0,72.9,0,57,0,22,14,0,1,-7,-7.0,21,21.0,0,0.0,66.0,1221,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
0.0,J.Hill,Baltimore Ravens,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,100.0,39.6,2,30,0,25,0,0,0,0,0.0,0,0.0,0,0.0,11.0,1221,Pittsburgh Steelers,1,M&amp;T Bank,outdoors,grass,36,39,19,1,Snow
0.0,C.Heyward,Pittsburgh Steelers,1,1,3,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,79.2,0,0,0,0,3,0,1,3,3.0,0,0.0,0,0.0,10.0,1221,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,36,39,19,1,Snow
0.0,C.Patterson,Pittsburgh Steelers,1,1,12,1,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0.0,156.2,0,0,0,0,12,0,1,12,12.0,0,0.0,0,0.0,5.0,1221,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,36,39,19,1,Snow
0.0,B.Skowronek,Pittsburgh Steelers,2,2,25,0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0,0.0,118.7,0,0,0,0,17,0,2,19,9.5,6,3.0,0,0.0,17.0,1221,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,36,39,19,1,Snow
0.0,S.Perine,Kansas City Chiefs,3,3,50,0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,118.7,0,0,0,0,36,0,2,1,0.3,49,16.3,0,0.0,19.0,1221,Houston Texans,1,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
0.0,D.Pierce,Houston Texans,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,0,4,0,0,0,0,0.0,0,0.0,0,0.0,7.0,1221,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
0.0,L.Jackson,Baltimore Ravens,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1221,Pittsburgh Steelers,1,M&amp;T Bank,outdoors,grass,36,39,19,1,Snow
0.0,R.Wilson,Pittsburgh Steelers,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0,0.0,0.0,1221,Baltimore Ravens,0,M&amp;T Bank,outdoors,grass,36,39,19,1,Snow
0.0,R.Ali,Baltimore Ravens,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1221,Pittsburgh Steelers,1,M&amp;T Bank,outdoors,grass,36,39,19,1,Snow
0.0,C.Stroud,Houston Texans,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1221,Kansas City Chiefs,0,GEHA Field at Arrowhead,outdoors,grass,32,56,0,0,Clear
